customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed_x,omni_shopper_x,age,hh_income,omni_shopper_y,email_subscribed_y,cluster,pca1,pca2
434,15615,47,23,13,4,4,678.9130434782609,332.2340425531915,2.0434782608695654,0.5123278898495037,0.0374639769452449,0.1716298430995837,0.2785782901056676,0.0,0.4893617021276595,0.0851063829787234,0.2127659574468085,0.2127659574468085,0.0,0.0,0.4217098943323727,0.3400576368876081,0.0941402497598463,0.1440922190201729,1,0,25,786000,0,1,1,2.89848150282924,-0.5305764791724795
435,5610,16,7,6,4,4,801.4285714285714,350.625,2.2857142857142856,0.7308377896613191,0.0909090909090909,0.0,0.160427807486631,0.017825311942959,0.5,0.25,0.0,0.125,0.125,0.2887700534759358,0.4901960784313725,0.17825311942959,0.0427807486631016,0.0,1,0,61,184000,0,1,0,-0.0189004520100515,0.26506481661704495
436,10010,47,20,13,4,5,500.5,212.9787234042553,2.35,0.1498501498501498,0.0919080919080919,0.2992007992007992,0.3746253746253746,0.0844155844155844,0.0638297872340425,0.1914893617021276,0.2340425531914893,0.1914893617021276,0.3191489361702128,0.1348651348651348,0.3691308691308691,0.1963036963036963,0.2997002997002997,0.0,1,1,49,849000,1,1,1,2.3997490660591043,0.8690629436427949
437,4750,11,4,4,2,3,1187.5,431.8181818181818,2.75,0.6526315789473685,0.0,0.1157894736842105,0.231578947368421,0.0,0.6363636363636364,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.5157894736842106,0.4842105263157895,0.0,0.0,1,1,28,544000,1,1,0,-1.000995589460674,-0.7271460675570355
438,1920,6,3,2,3,1,640.0,320.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.21875,0.390625,0.0,1,1,60,766000,1,1,0,-2.473872260563822,1.320677190514122
439,13875,46,21,15,4,5,660.7142857142857,301.6304347826087,2.1904761904761907,0.554954954954955,0.041081081081081,0.2259459459459459,0.1513513513513513,0.0266666666666666,0.391304347826087,0.0869565217391304,0.2608695652173913,0.108695652173913,0.1521739130434782,0.0,0.6475675675675676,0.3127927927927928,0.036036036036036,0.0036036036036036,1,0,43,94000,0,1,1,2.7487728661170894,-1.246823459286459
440,2415,11,6,4,2,4,402.5,219.54545454545453,1.8333333333333333,0.5590062111801242,0.2795031055900621,0.1200828157349896,0.0,0.041407867494824,0.2727272727272727,0.4545454545454545,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1407867494824016,0.8592132505175983,0.0,0.0,1,0,28,511000,0,1,0,-1.1731282269198375,-0.792248403873224
441,3270,10,5,4,2,4,654.0,327.0,2.0,0.672782874617737,0.0825688073394495,0.2293577981651376,0.0,0.0152905198776758,0.4,0.2,0.3,0.0,0.1,0.0,0.9021406727828746,0.0978593272171253,0.0,0.0,1,1,45,679000,1,1,0,-1.1921578980411733,0.40205587512331814
442,1245,7,4,4,3,3,311.25,177.85714285714286,1.75,0.8072289156626506,0.0963855421686747,0.0,0.0,0.0963855421686747,0.5714285714285714,0.1428571428571428,0.0,0.0,0.2857142857142857,0.0963855421686747,0.6024096385542169,0.3012048192771084,0.0,0.0,0,0,59,499000,0,0,0,-2.439090601086571,0.907952967952021
443,4985,14,6,6,3,3,830.8333333333334,356.07142857142856,2.333333333333333,0.3831494483450351,0.0,0.2858575727181545,0.3309929789368104,0.0,0.3571428571428571,0.0,0.4285714285714285,0.2142857142857142,0.0,0.0,0.6168505516549649,0.1624874623871615,0.2206619859578736,0.0,0,0,35,928000,0,0,0,-0.41142752510289493,0.1089229427673587
444,10750,43,23,16,5,5,467.39130434782606,250.0,1.8695652173913044,0.4246511627906977,0.053953488372093,0.2860465116279069,0.2,0.0353488372093023,0.3255813953488372,0.1162790697674418,0.2790697674418604,0.1162790697674418,0.1627906976744186,0.0390697674418604,0.433953488372093,0.3758139534883721,0.1232558139534883,0.027906976744186,0,0,34,169000,0,0,1,2.5640671848698404,-1.2835949450911277
445,3200,12,5,4,2,3,640.0,266.6666666666667,2.4,0.8125,0.0,0.15625,0.0,0.03125,0.6666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.421875,0.578125,0.0,0.0,1,0,62,137000,0,1,0,-1.0107507517217413,0.059613354088532015
446,3790,17,8,7,2,5,473.75,222.94117647058823,2.125,0.3957783641160949,0.1556728232189973,0.2981530343007915,0.1187335092348284,0.0316622691292876,0.2352941176470588,0.3529411764705882,0.2352941176470588,0.0588235294117647,0.1176470588235294,0.0,0.4142480211081794,0.5857519788918206,0.0,0.0,1,0,34,391000,0,1,0,-0.16364225684200767,-0.6525130486792566
447,12835,44,23,16,4,5,558.0434782608696,291.70454545454544,1.9130434782608696,0.510323334631866,0.0405142189326061,0.1784183872224386,0.2415270744059213,0.0292169848071679,0.3636363636363636,0.1136363636363636,0.2045454545454545,0.1590909090909091,0.1590909090909091,0.0,0.4538371640046747,0.1449162446435528,0.3077522399688352,0.0934943513829372,0,0,45,463000,0,0,1,2.69423501987642,0.15999095835631227
448,13480,51,21,13,4,5,641.9047619047619,264.3137254901961,2.4285714285714284,0.3735163204747774,0.0905044510385756,0.3097181008902077,0.2225519287833827,0.0037091988130563,0.3333333333333333,0.2156862745098039,0.3137254901960784,0.1176470588235294,0.0196078431372549,0.02040059347181,0.7959940652818991,0.1539317507418397,0.029673590504451,0.0,0,0,25,162000,0,0,1,2.809729632978442,-1.8187467675704472
449,10860,50,20,14,4,5,543.0,217.2,2.5,0.427255985267035,0.0888581952117863,0.3476058931860036,0.0736648250460405,0.0626151012891344,0.22,0.18,0.3,0.04,0.26,0.0,0.5101289134438306,0.255524861878453,0.0732044198895027,0.1611418047882136,0,0,47,32000,0,0,1,2.612770846700229,-1.904191381252281
450,11835,44,20,13,4,5,591.75,268.97727272727275,2.2,0.5399239543726235,0.1972961554710604,0.182509505703422,0.0760456273764258,0.0042247570764681,0.3409090909090909,0.4090909090909091,0.1818181818181818,0.0454545454545454,0.0227272727272727,0.0,0.5741444866920152,0.3413603717786227,0.042247570764681,0.042247570764681,0,0,28,482000,0,0,1,2.490784996053976,-0.7692796693761365
451,2390,5,4,3,2,2,597.5,478.0,1.25,0.6234309623430963,0.0,0.0,0.3765690376569037,0.0,0.6,0.0,0.0,0.4,0.0,0.1631799163179916,0.8368200836820083,0.0,0.0,0.0,1,0,45,257000,0,1,0,-2.175969889369868,-0.4026374197222107
452,4940,20,10,9,4,5,494.0,247.0,2.0,0.3562753036437247,0.0870445344129554,0.1012145748987854,0.4251012145748988,0.0303643724696356,0.3,0.2,0.1,0.25,0.15,0.1892712550607287,0.1002024291497975,0.1821862348178137,0.52834008097166,0.0,1,1,29,449000,1,1,0,0.4004106171697888,-0.8101580379587163
453,4230,16,7,6,3,4,604.2857142857143,264.375,2.2857142857142856,0.1300236406619385,0.0,0.5437352245862884,0.2836879432624113,0.0425531914893617,0.0625,0.0,0.5625,0.1875,0.1875,0.0,0.7576832151300237,0.0650118203309692,0.1773049645390071,0.0,0,0,39,402000,0,0,0,-0.25817689752195466,-0.3473345416381354
454,1725,8,5,4,2,2,345.0,215.625,1.6,0.0,0.2608695652173913,0.7391304347826086,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.5942028985507246,0.4057971014492754,0.0,0.0,1,0,25,164000,0,1,0,-1.8400248413651985,-1.89827347504925
455,8620,38,21,14,3,5,410.4761904761905,226.8421052631579,1.809523809523809,0.4593967517401392,0.1183294663573085,0.2523201856148492,0.0986078886310904,0.0713457076566125,0.2631578947368421,0.1842105263157894,0.2105263157894736,0.0526315789473684,0.2894736842105263,0.0,0.5127610208816705,0.4535962877030162,0.0336426914153132,0.0,1,1,37,177000,1,1,1,2.1824360869058226,-1.085443176880646
456,885,4,3,3,3,3,295.0,221.25,1.3333333333333333,0.4406779661016949,0.3050847457627119,0.2542372881355932,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.3050847457627119,0.4406779661016949,0.2542372881355932,0.0,1,1,34,668000,1,1,0,-3.3899979997041902,-0.2792748394602647
457,2720,11,5,5,3,5,544.0,247.27272727272728,2.2,0.1838235294117647,0.1102941176470588,0.1654411764705882,0.4963235294117647,0.0441176470588235,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0,0.6066176470588235,0.0441176470588235,0.3492647058823529,0.0,1,1,36,557000,1,1,0,-1.2476505066281673,-0.27056446950351415
458,2245,10,5,5,2,4,449.0,224.5,2.0,0.3474387527839643,0.1804008908685968,0.44543429844098,0.0,0.0267260579064587,0.2,0.3,0.4,0.0,0.1,0.0,0.6258351893095768,0.3741648106904232,0.0,0.0,0,0,27,663000,0,0,0,-1.4834320993927352,-0.6420077783611395
459,3520,12,5,3,4,3,704.0,293.3333333333333,2.4,0.3551136363636363,0.0767045454545454,0.0,0.5681818181818182,0.0,0.4166666666666667,0.1666666666666666,0.0,0.4166666666666667,0.0,0.0767045454545454,0.5965909090909091,0.2130681818181818,0.1136363636363636,0.0,1,1,25,261000,1,1,0,-0.9462200681662762,-1.4981117003238302
460,1990,9,4,4,2,3,497.5,221.11111111111111,2.25,0.6934673366834171,0.1809045226130653,0.1256281407035175,0.0,0.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.6834170854271356,0.3165829145728643,0.0,0.0,1,1,37,711000,1,1,0,-1.8658452742634446,-0.028792700543242556
461,1755,12,7,6,4,3,250.7142857142857,146.25,1.7142857142857142,0.0,0.2393162393162393,0.6153846153846154,0.0,0.1452991452991453,0.0,0.25,0.3333333333333333,0.0,0.4166666666666667,0.3133903133903133,0.5698005698005698,0.0313390313390313,0.0,0.0854700854700854,1,1,45,312000,1,1,0,-1.196381856432601,-0.2421505780959259
462,4710,14,5,5,3,3,942.0,336.42857142857144,2.8,0.7579617834394905,0.0509554140127388,0.0,0.1910828025477707,0.0,0.6428571428571429,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0,0.2993630573248407,0.1910828025477707,0.5095541401273885,0.0,0,0,60,192000,0,0,0,-0.5811760060089894,0.23311522217535538
463,8685,41,23,17,4,5,377.60869565217394,211.8292682926829,1.7826086956521738,0.2118595279217041,0.1997697179044329,0.2302820955670696,0.2993667242371906,0.0587219343696027,0.1219512195121951,0.3170731707317073,0.1951219512195122,0.1463414634146341,0.2195121951219512,0.0518134715025906,0.5808865860679332,0.2515831894070236,0.1157167530224525,0.0,0,0,61,214000,0,0,1,2.3404346908132827,0.4226082921192196
464,4730,17,7,5,4,2,675.7142857142857,278.2352941176471,2.4285714285714284,0.9746300211416492,0.0,0.0,0.0,0.0253699788583509,0.8823529411764706,0.0,0.0,0.0,0.1176470588235294,0.2727272727272727,0.2389006342494714,0.3234672304439746,0.0,0.1649048625792812,0,0,48,523000,0,0,0,-0.12572470736509495,0.3769233963533521
465,8425,22,9,7,4,5,936.1111111111112,382.95454545454544,2.4444444444444446,0.1459940652818991,0.0284866468842729,0.0534124629080118,0.7655786350148368,0.0065281899109792,0.1363636363636363,0.1363636363636363,0.0909090909090909,0.5909090909090909,0.0454545454545454,0.0,0.2486646884272997,0.2492581602373887,0.4094955489614243,0.0925816023738872,1,0,33,358000,0,1,0,0.8098884916366537,-0.7544342882884353
466,2060,8,3,3,2,3,686.6666666666666,257.5,2.6666666666666665,0.5825242718446602,0.0,0.3640776699029126,0.0,0.0533980582524271,0.375,0.0,0.375,0.0,0.25,0.0,0.4174757281553398,0.5825242718446602,0.0,0.0,0,0,35,977000,0,0,0,-2.1836558249401317,0.11368079540809443
467,2210,10,5,5,3,3,442.0,221.0,2.0,0.0,0.2307692307692307,0.5656108597285068,0.2036199095022624,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.3122171945701357,0.4615384615384615,0.2262443438914027,0.0,1,0,34,901000,0,1,0,-1.5057755348431474,0.0010167633400094771
468,3215,13,7,6,2,3,459.2857142857143,247.30769230769232,1.8571428571428568,0.2954898911353033,0.0746500777604976,0.6298600311041991,0.0,0.0,0.1538461538461538,0.2307692307692307,0.6153846153846154,0.0,0.0,0.0,0.6298600311041991,0.3701399688958009,0.0,0.0,1,0,63,476000,0,1,0,-0.6662702471720618,1.132739099241633
469,14340,46,20,12,3,5,717.0,311.7391304347826,2.3,0.5073221757322176,0.0578800557880055,0.2758019525801952,0.1464435146443514,0.0125523012552301,0.3478260869565217,0.1956521739130435,0.3043478260869565,0.0869565217391304,0.0652173913043478,0.0,0.5289400278940027,0.2890516039051604,0.1820083682008368,0.0,1,0,49,772000,0,1,1,2.665233884571523,0.8020343392024911
470,3305,15,5,5,2,3,661.0,220.33333333333331,3.0,0.8229954614220878,0.0,0.0680786686838124,0.0,0.1089258698940998,0.5333333333333333,0.0,0.0666666666666666,0.0,0.4,0.0,0.2193645990922844,0.7806354009077155,0.0,0.0,0,0,58,227000,0,0,0,-0.8031881616693999,0.24670085101164932
471,1135,5,3,3,3,2,378.3333333333333,227.0,1.6666666666666667,0.0,0.0,0.947136563876652,0.0,0.052863436123348,0.0,0.0,0.8,0.0,0.2,0.0,0.2202643171806167,0.7268722466960352,0.0,0.052863436123348,1,0,62,404000,0,1,0,-3.01463827630685,0.8975636082136589
472,12555,47,21,10,5,5,597.8571428571429,267.1276595744681,2.238095238095238,0.7025089605734767,0.04778972520908,0.0398247710075667,0.1632815611310235,0.046594982078853,0.5319148936170213,0.1063829787234042,0.0425531914893617,0.0851063829787234,0.2340425531914893,0.033452807646356,0.4711270410195141,0.3269613699721226,0.072879330943847,0.0955794504181601,1,1,61,752000,1,1,1,2.6282782538985456,1.4536500516993291
473,1895,8,4,4,3,4,473.75,236.875,2.0,0.2216358839050131,0.0,0.4353562005277044,0.2902374670184696,0.0527704485488126,0.25,0.0,0.375,0.125,0.25,0.0,0.5118733509234829,0.4353562005277044,0.0527704485488126,0.0,1,1,34,180000,1,1,0,-1.9645259485159037,-1.3158129049523801
474,12560,38,21,15,5,5,598.0952380952381,330.5263157894737,1.809523809523809,0.393312101910828,0.0119426751592356,0.2205414012738853,0.35828025477707,0.0159235668789808,0.3421052631578947,0.0263157894736842,0.2894736842105263,0.2368421052631578,0.1052631578947368,0.0636942675159235,0.3921178343949044,0.2886146496815286,0.1480891719745223,0.107484076433121,0,0,58,795000,0,0,1,2.43220500654602,1.3286265135090445
475,6305,17,7,6,3,4,900.7142857142857,370.88235294117646,2.4285714285714284,0.7375099127676448,0.0190325138778747,0.2347343378271213,0.0,0.0087232355273592,0.5294117647058824,0.0588235294117647,0.3529411764705882,0.0,0.0588235294117647,0.0,0.3814432989690721,0.2141157811260904,0.4044409199048374,0.0,1,1,39,169000,1,1,0,0.13361181960001178,-1.0395115654265057
476,3970,18,8,7,3,3,496.25,220.55555555555557,2.25,0.4861460957178841,0.0755667506297229,0.4382871536523929,0.0,0.0,0.5,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.4005037783375315,0.4130982367758186,0.1863979848866498,0.0,0,0,35,268000,0,0,0,-0.06593792071288265,-0.9013937020636881
477,14125,48,19,14,5,5,743.421052631579,294.2708333333333,2.526315789473684,0.495575221238938,0.0361061946902654,0.2906194690265486,0.1522123893805309,0.0254867256637168,0.375,0.0833333333333333,0.3125,0.1041666666666666,0.125,0.0127433628318584,0.4884955752212389,0.4506194690265486,0.0353982300884955,0.0127433628318584,1,0,46,193000,0,1,1,2.679976830389843,-0.4941147184703085
478,1750,5,4,3,2,2,437.5,350.0,1.25,0.9714285714285714,0.0,0.0,0.0,0.0285714285714285,0.8,0.0,0.0,0.0,0.2,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,1,1,56,568000,1,1,0,-2.445322946773357,0.8522718255110749
479,4135,13,7,7,3,4,590.7142857142857,318.0769230769231,1.8571428571428568,0.7388149939540508,0.0,0.0701330108827085,0.1330108827085852,0.0580411124546553,0.5384615384615384,0.0,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.0,0.4824667472793228,0.2515114873035066,0.2660217654171705,0.0,1,0,46,671000,0,1,0,-0.47452144009870306,0.4613586032847536
480,2590,12,6,5,3,4,431.6666666666667,215.83333333333331,2.0,0.4401544401544401,0.1042471042471042,0.4343629343629344,0.0,0.0212355212355212,0.3333333333333333,0.1666666666666666,0.4166666666666667,0.0,0.0833333333333333,0.0,0.7451737451737451,0.1505791505791505,0.1042471042471042,0.0,1,0,64,675000,0,1,0,-1.0579402613030915,1.4641257117395499
481,2490,10,5,5,1,3,498.0,249.0,2.0,0.4819277108433735,0.1847389558232931,0.3333333333333333,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,32,457000,0,1,0,-1.3926611249219745,-0.6596858140731945
482,4920,14,7,7,3,3,702.8571428571429,351.42857142857144,2.0,0.7784552845528455,0.0,0.0589430894308943,0.1626016260162601,0.0,0.7857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.5040650406504065,0.3252032520325203,0.1707317073170731,0.0,0,0,32,102000,0,0,0,-0.21749517702581894,-1.8522099094282043
483,1570,6,3,3,2,3,523.3333333333334,261.6666666666667,2.0,0.5095541401273885,0.1719745222929936,0.3184713375796178,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3184713375796178,0.6815286624203821,0.0,0.0,1,0,27,861000,0,1,0,-2.628532258815442,-0.4489082913469396
484,3170,13,7,4,3,3,452.8571428571428,243.84615384615384,1.8571428571428568,0.0,0.0,0.5110410094637224,0.4258675078864353,0.0630914826498422,0.0,0.0,0.4615384615384615,0.2307692307692307,0.3076923076923077,0.1577287066246056,0.7476340694006309,0.0946372239747634,0.0,0.0,1,0,33,591000,0,1,0,-0.6772373798190342,-0.38166546755115277
485,14295,48,21,15,3,5,680.7142857142857,297.8125,2.2857142857142856,0.3438265127667016,0.04966771598461,0.1752360965372507,0.4162294508569429,0.0150402238544945,0.3125,0.125,0.2083333333333333,0.2708333333333333,0.0833333333333333,0.0,0.7023434767401189,0.0664568030779993,0.2311997201818817,0.0,1,0,55,910000,0,1,1,2.7456521666182394,1.2744755822670093
486,6455,21,10,9,5,5,645.5,307.3809523809524,2.1,0.4159566227730441,0.0232378001549186,0.3028659953524399,0.2323780015491866,0.0255615801704105,0.3333333333333333,0.0476190476190476,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.0325329202168861,0.343144848954299,0.1975213013168086,0.2176607281177381,0.209140201394268,0,0,31,630000,0,0,0,0.6446476427024646,-0.4143806231161739
487,3715,16,7,6,4,4,530.7142857142857,232.1875,2.2857142857142856,0.5181695827725438,0.161507402422611,0.2907133243606998,0.0,0.0296096904441453,0.3125,0.3125,0.25,0.0,0.125,0.215343203230148,0.332436069986541,0.0,0.3176312247644683,0.1345895020188425,1,1,53,673000,1,1,0,-0.37748656228845684,0.8561340179502986
488,14270,48,20,14,4,5,713.5,297.2916666666667,2.4,0.5858444288717589,0.0641205325858444,0.1524176594253679,0.189208128941836,0.0084092501751927,0.4791666666666667,0.1666666666666666,0.1875,0.125,0.0416666666666666,0.0,0.5480028030833918,0.2470217238962859,0.0893482831114225,0.1156271899088998,1,0,42,247000,0,1,1,2.7338415822716176,-0.5179586463506607
489,7520,21,9,8,3,3,835.5555555555555,358.0952380952381,2.333333333333333,0.4547872340425531,0.0,0.3656914893617021,0.1795212765957446,0.0,0.3809523809523809,0.0,0.4761904761904761,0.1428571428571428,0.0,0.0,0.8710106382978723,0.0731382978723404,0.0,0.0558510638297872,0,0,28,569000,0,0,0,0.6667951176676332,-0.6631730552158506
490,1815,6,4,4,2,4,453.75,302.5,1.5,0.1377410468319559,0.1322314049586777,0.1239669421487603,0.6060606060606061,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8622589531680441,0.0,0.1377410468319559,0.0,1,1,60,30000,1,1,0,-2.190330527212897,-1.309657451478856
491,4290,18,8,7,2,5,536.25,238.33333333333331,2.25,0.0874125874125874,0.0349650349650349,0.3776223776223776,0.4195804195804196,0.0804195804195804,0.0555555555555555,0.0555555555555555,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5804195804195804,0.0,0.4195804195804196,0.0,0,0,31,577000,0,0,0,-0.025567606355593374,-0.5014764864233293
492,1500,10,4,4,2,3,375.0,150.0,2.5,0.0,0.54,0.3866666666666666,0.0,0.0733333333333333,0.0,0.6,0.2,0.0,0.2,0.0,0.6133333333333333,0.3866666666666666,0.0,0.0,1,1,62,532000,1,1,0,-1.9953172104957944,1.1361962339838354
493,2530,10,6,5,3,4,421.6666666666667,253.0,1.6666666666666667,0.4624505928853755,0.1818181818181818,0.1976284584980237,0.1581027667984189,0.0,0.3,0.4,0.2,0.1,0.0,0.0,0.2608695652173913,0.4624505928853755,0.2766798418972332,0.0,0,0,58,412000,0,0,0,-1.2186079048518372,0.7234276134896939
494,11560,48,23,14,4,5,502.60869565217394,240.83333333333331,2.0869565217391304,0.5038927335640139,0.0717993079584775,0.2698961937716263,0.1167820069204152,0.0376297577854671,0.375,0.1458333333333333,0.25,0.0625,0.1666666666666666,0.0,0.5999134948096886,0.2162629757785467,0.0756920415224913,0.1081314878892733,1,1,62,611000,1,1,1,2.6809029319602637,1.3403778752516293
495,6175,23,10,9,2,5,617.5,268.4782608695652,2.3,0.3765182186234818,0.1538461538461538,0.0939271255060728,0.3562753036437247,0.0194331983805668,0.3043478260869565,0.3478260869565217,0.0869565217391304,0.1739130434782608,0.0869565217391304,0.0,0.7036437246963563,0.2963562753036437,0.0,0.0,0,0,47,975000,0,0,0,0.6762196235919746,0.8408786380916433
496,10235,46,21,15,4,5,487.3809523809524,222.5,2.1904761904761907,0.389838788470933,0.175867122618466,0.3282852955544699,0.0781631656082071,0.0278456277479237,0.2391304347826087,0.3260869565217391,0.2826086956521739,0.0434782608695652,0.108695652173913,0.0,0.7054225696140694,0.1582804103566194,0.063019052271617,0.0732779677576941,1,0,29,243000,0,1,1,2.485894165314485,-1.2725557665229048
497,2695,17,8,6,3,3,336.875,158.52941176470588,2.125,0.6493506493506493,0.1948051948051948,0.0,0.0,0.1558441558441558,0.3529411764705882,0.2352941176470588,0.0,0.0,0.4117647058823529,0.0,0.5269016697588126,0.1447124304267161,0.3283858998144712,0.0,0,0,51,739000,0,0,0,-0.45292942647608303,0.8124089980007185
498,5915,24,10,9,4,5,591.5,246.45833333333331,2.4,0.2028740490278952,0.081149619611158,0.3922231614539306,0.2958579881656805,0.0278951817413355,0.1666666666666666,0.1666666666666666,0.375,0.1666666666666666,0.125,0.0,0.3271344040574809,0.5342349957734573,0.0676246830092984,0.0710059171597633,0,0,28,647000,0,0,0,0.6961603658044395,-0.5634842339825433
499,11970,47,22,14,3,5,544.0909090909091,254.68085106382975,2.136363636363636,0.4653299916457811,0.1365914786967418,0.1800334168755221,0.1921470342522974,0.0258980785296574,0.3191489361702128,0.2553191489361702,0.1914893617021276,0.1063829787234042,0.1276595744680851,0.0,0.5710108604845447,0.2994987468671679,0.1294903926482873,0.0,1,1,49,785000,1,1,1,2.6393037004267286,0.8119325779001495
500,1850,8,3,3,2,2,616.6666666666666,231.25,2.6666666666666665,0.0,0.1459459459459459,0.8540540540540541,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.8540540540540541,0.0,0.1459459459459459,1,0,59,93000,0,1,0,-2.207468107009414,-0.4482453468661173
501,9215,37,21,16,3,5,438.8095238095238,249.0540540540541,1.761904761904762,0.5680954964731416,0.1166576234400434,0.0298426478567552,0.2495930548019533,0.0358111774281063,0.4054054054054054,0.2702702702702703,0.027027027027027,0.1351351351351351,0.1621621621621621,0.0,0.7362995116657624,0.1904503526858383,0.0732501356483993,0.0,0,0,57,138000,0,0,1,2.2133107270191235,-0.15934640033319644
502,2870,10,6,6,2,3,478.3333333333333,287.0,1.6666666666666667,0.7212543554006968,0.1829268292682926,0.0958188153310104,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.8013937282229965,0.0,0.0,0.1986062717770035,1,0,50,878000,0,1,0,-1.1389585974252465,0.8911217034153882
503,3130,9,4,4,3,2,782.5,347.77777777777777,2.25,0.8722044728434505,0.0,0.0,0.1277955271565495,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.4313099041533546,0.0,0.3674121405750798,0.2012779552715655,0,0,63,945000,0,0,0,-1.5231140636056617,1.6798587505758689
504,3045,8,5,5,3,3,609.0,380.625,1.6,0.180623973727422,0.0,0.458128078817734,0.361247947454844,0.0,0.125,0.0,0.625,0.25,0.0,0.0,0.4433497536945813,0.090311986863711,0.4663382594417077,0.0,1,0,67,669000,0,1,0,-1.4411868470503777,1.6259533128383346
505,11675,50,22,15,4,5,530.6818181818181,233.5,2.272727272727273,0.4805139186295503,0.1516059957173447,0.1130620985010706,0.2269807280513918,0.0278372591006423,0.36,0.32,0.1,0.1,0.12,0.0346895074946466,0.6496788008565311,0.2813704496788008,0.0342612419700214,0.0,1,1,25,280000,1,1,1,2.710430380696214,-1.377769688602128
506,4855,16,6,5,2,3,809.1666666666666,303.4375,2.6666666666666665,0.811534500514933,0.0,0.1544799176107106,0.0,0.0339855818743563,0.625,0.0,0.1875,0.0,0.1875,0.0,0.3583934088568486,0.0,0.6416065911431514,0.0,0,0,34,507000,0,0,0,-0.2973162132112341,-0.4385376513448441
507,4880,17,9,9,3,3,542.2222222222222,287.05882352941177,1.8888888888888888,0.7377049180327869,0.0,0.2028688524590164,0.0,0.0594262295081967,0.4705882352941176,0.0,0.2352941176470588,0.0,0.2941176470588235,0.0368852459016393,0.625,0.0,0.3381147540983606,0.0,1,0,48,560000,0,1,0,0.13426420822730506,0.4367895651397242
508,3575,18,7,5,3,4,510.7142857142857,198.61111111111111,2.571428571428572,0.5034965034965035,0.0447552447552447,0.3496503496503496,0.0,0.1020979020979021,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.0,0.3888888888888889,0.0,0.3118881118881119,0.4783216783216783,0.2097902097902098,0.0,0,0,35,560000,0,0,0,-0.2941702867617669,-0.3075198323700566
509,2805,11,6,6,2,4,467.5,255.0,1.8333333333333333,0.160427807486631,0.2459893048128342,0.2014260249554367,0.392156862745098,0.0,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.1818181818181818,0.0,0.0,0.4777183600713012,0.5222816399286988,0.0,0.0,1,1,32,673000,1,1,0,-1.063954108917097,-0.33892226219554644
510,5725,20,9,9,2,4,636.1111111111111,286.25,2.2222222222222223,0.3903930131004366,0.1205240174672489,0.2270742358078602,0.2620087336244541,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.6576419213973799,0.3423580786026201,0.0,0.0,1,0,61,299000,0,1,0,0.4197633978160401,0.664763057283319
511,6465,22,10,10,3,5,646.5,293.8636363636364,2.2,0.4725444702242846,0.1183294663573085,0.1276102088167053,0.262954369682908,0.0185614849187935,0.3181818181818182,0.2727272727272727,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.0,0.2374323279195669,0.6388244392884764,0.1237432327919566,0.0,0,0,64,660000,0,0,0,0.6796428468259272,1.48250236708081
512,1545,7,5,5,2,4,309.0,220.7142857142857,1.4,0.4919093851132686,0.087378640776699,0.3559870550161812,0.0,0.0647249190938511,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.2880258899676375,0.7119741100323624,0.0,1,1,47,990000,1,1,0,-2.0921695204460655,0.7976202100885661
